0.1	1.6203224514634607
0.2	1.620325294985178
0.29999999999999993	1.6203463705011354
0.4000000000000001	1.6204157097428482
0.49999999999999994	1.6205669485730962
0.5999999999999999	1.620826833325165
0.6999999999999998	1.6212105036165947
0.8000000000000002	1.6217212867426
0.9	1.6223526933574615
0.9999999999999999	1.6230910301660568
1.1	1.6239178481137648
1.2	1.6248119540140056
1.3	1.6257509656818627
1.3999999999999997	1.6267124868781333
1.4999999999999998	1.6276749964890784
1.6000000000000003	1.6286185311348018
1.6999999999999997	1.6295252138932235
1.8	1.6303796547181013
1.8999999999999997	1.6311692267973568
2.	1.6318842119286812
2.1	1.6325178085123748
2.2	1.6330660055576776
2.3	1.6335273397282593
2.4	1.633902564138862
2.5	1.6341942637389972
2.6	1.6344064519995343
2.7	1.6345441786900443
2.8000000000000003	1.6346131710042096
2.9	1.6346195221465598
2.9999999999999996	1.6345694341169252
