{0.01, 1.6194041065594516}
{0.0743761984, 1.619743505812747}
{0.1984167936, 1.6235056936887697}
{0.3821217856, 1.6385890539143528}
{0.6254911744, 1.657431092410349}
{0.92852496, 1.6946503064304217}
{1.2912231424, 1.6989614995260407}
{1.7135857216, 1.7017397425867316}
