 0., 0 
 0., 0 
 0., 0 
 0., 0 
 0., 0 
 0., 0 
 0., 0 
 0., 0 
 0., 0 
 0., 0 
 0.24166, 0.02746969485944268 
 0.24166, 0.02528703257218641 
 0.24166, 0.025624819200711905 
 0.24166, 0.026783012960485374 
 0.24166, 0.02570290320742486 
 0.24166, 0.02538683319920608 
 0.24166, 0.02713162493715655 
 0.24166, 0.026016953702369058 
 0.24166, 0.026179574876567486 
 0.24166, 0.026351408869516858 
 0.48332, 0.10322066487465381 
 0.48332, 0.10366545577762218 
 0.48332, 0.10840363747186035 
 0.48332, 0.09973327087574081 
 0.48332, 0.10503335205642313 
 0.48332, 0.10146370673785934 
 0.48332, 0.10412334141942663 
 0.48332, 0.09610190743110865 
 0.48332, 0.09670624312274549 
 0.48332, 0.1060152738797476 
 0.72498, 0.22875994132811767 
 0.72498, 0.23556694701145373 
 0.72498, 0.22478142215754834 
 0.72498, 0.2344504636224096 
 0.72498, 0.21447006724328097 
 0.72498, 0.2172956985514352 
 0.72498, 0.22940101039673821 
 0.72498, 0.23186077902607538 
 0.72498, 0.2279199000371664 
 0.72498, 0.22807313272787588 
 0.96664, 0.36327263652622 
 0.96664, 0.365790096677175 
 0.96664, 0.3715298350902765 
 0.96664, 0.3531322189362255 
 0.96664, 0.38818525653354574 
 0.96664, 0.37000540593514525 
 0.96664, 0.3561804137352892 
 0.96664, 0.3716701889068659 
 0.96664, 0.36078327275002403 
 0.96664, 0.36391894162250354 
 1.2083, 0.5155506167517542 
 1.2083, 0.5316020400946206 
 1.2083, 0.49974401471976027 
 1.2083, 0.5200509133866698 
 1.2083, 0.5405234903939651 
 1.2083, 0.5406226908051762 
 1.2083, 0.4836414420963391 
 1.2083, 0.4716999940388258 
 1.2083, 0.4990421796027933 
 1.2083, 0.5018826103577052 
 1.44996, 0.6851160460279233 
 1.44996, 0.5935206754474991 
 1.44996, 0.5989267840292178 
 1.44996, 0.5623248409698788 
 1.44996, 0.6121663306528266 
 1.44996, 0.6249630777438961 
 1.44996, 0.6779291831140404 
 1.44996, 0.5709425498674302 
 1.44996, 0.631668090239728 
 1.44996, 0.6776367160691027 
 1.69162, 0.6184052260268769 
 1.69162, 0.5934915769416066 
 1.69162, 0.5937606290784568 
 1.69162, 0.6040134220264426 
 1.69162, 0.5804883247528608 
 1.69162, 0.5821283420554261 
 1.69162, 0.6140007887732857 
 1.69162, 0.6830935315009861 
 1.69162, 0.646889067393096 
 1.69162, 0.5588822002272997 
 1.93328, 0.5190862908386582 
 1.93328, 0.540326794709453 
 1.93328, 0.47107733819734515 
 1.93328, 0.476374827031461 
 1.93328, 0.5379212514744599 
 1.93328, 0.44671375521847345 
 1.93328, 0.5002473524376587 
 1.93328, 0.4877788905506901 
 1.93328, 0.5015982565527128 
 1.93328, 0.5224219656686937 
 2.17494, 0.3831312999576071 
 2.17494, 0.3668137141807258 
 2.17494, 0.36252588899945315 
 2.17494, 0.3816263709926899 
 2.17494, 0.35852754932882525 
 2.17494, 0.3679799507119267 
 2.17494, 0.3982715598807717 
 2.17494, 0.3860559160564125 
 2.17494, 0.3556354341972581 
 2.17494, 0.382493810061519 
 2.4166, 0.22737760537796087 
 2.4166, 0.21726935829244787 
 2.4166, 0.22182049588665206 
 2.4166, 0.22273713302547232 
 2.4166, 0.2265536298146969 
 2.4166, 0.21977886080943007 
 2.4166, 0.21224912550882058 
 2.4166, 0.21704939915057211 
 2.4166, 0.22194212739252261 
 2.4166, 0.22959834396688544 
 2.65826, 0.10153069677141771 
 2.65826, 0.098716712886494 
 2.65826, 0.09857246692926289 
 2.65826, 0.10964202893463636 
 2.65826, 0.1052974607351683 
 2.65826, 0.10174340845293665 
 2.65826, 0.10197373484656758 
 2.65826, 0.10605361844483173 
 2.65826, 0.10149697388190507 
 2.65826, 0.10509267166865562 
 2.89992, 0.025673691554173268 
 2.89992, 0.027272431479052027 
 2.89992, 0.026950406540113214 
 2.89992, 0.025742730611953844 
 2.89992, 0.024235709138581262 
 2.89992, 0.027255539677369225 
 2.89992, 0.026202394058173366 
 2.89992, 0.02736202247067751 
 2.89992, 0.026513702487853574 
 2.89992, 0.027603191082550615 
 3.14158, 0 
 3.14158, 0 
 3.14158, 0 
 3.14158, 0 
 3.14158, 0 
 3.14158, 0 
 3.14158, 0 
 3.14158, 0 
 3.14158, 0 
 3.14158, 0 
 1.578, 0.6420089059683306 
 1.578, 0.5932080092481576 
 1.578, 0.6284838689338843 
 1.578, 0.6522633212799384 
 1.578, 0.5799617915882418 
 1.578, 0.6257217842627669 
 1.578, 0.5393730776203721 
 1.578, 0.6411173978665023 
 1.578, 0.5980263839819462 
 1.578, 0.6154920226737722 
