0.1	1.6203224609093594
0.2	1.6203262880291196
0.3	1.620357809006061
0.4	1.62047092255518
0.5	1.6207357486812481
0.6	1.6212181913642183
0.7	1.6219662864148296
0.8	1.6230053760383822
0.9	1.624339416691253
1.	1.6259552789355964
1.1	1.6278277852556158
1.2	1.62992419583529
1.3	1.6322075617949925
1.4	1.6346388281050346
1.5	1.6371778718247716
1.6	1.63978387069026
1.7	1.6424155181509337
1.8	1.6450315851644428
1.9	1.6475921268089402
2.	1.650060276264269
2.1	1.652404217080265
2.2	1.6545987793692782
2.3	1.656626251102434
2.4	1.658476313608193
2.5	1.6601452833873096
2.6	1.6616349413189275
2.7	1.6629511856162167
2.8	1.6641026612145842
2.9	1.6650994646951411
3.	1.665952004563254
